"pair_id","decision","reason","contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"PAIR_B2CCC66AE3B3858065FE6AA5","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","11","TABLE","Investor Contributions and Distributions","Distributions","7/01/2010","Preferred Return","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","7/01/2010","","$","preferred_return","Preferred Return","$93,750.00","","","","","","93,750.00","actual","","",""
"PAIR_7C9A46E905D6523A06FD8239","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","11","TABLE","Investor Contributions and Distributions","Distributions","7/01/2010","Total","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","7/01/2010","","$","distribution","Total","$93,750.00","","","","","","93,750.00","actual","","",""
"PAIR_E91A48FD558F24002093654A","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table; metric_category `contribution` follows the printed row label.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","11","TABLE","Investor Contributions and Distributions","Contributions","7/03/2008","Amount","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","7/03/2008","","$","contribution","Amount","$67,247.02","","","","","","67,247.02","actual","","",""
"PAIR_816C7BDC9F660AEBE8AC77FD","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table; metric_category `contribution` follows the printed row label.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","11","TABLE","Investor Contributions and Distributions","Contributions","7/25/2008","Amount","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","7/25/2008","","$","contribution","Amount","$101,666.67","","","","","","101,666.67","actual","","",""
"PAIR_EFB3FF406217CE09B0044D02","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table; metric_category `contribution` follows the printed row label.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","11","TABLE","Investor Contributions and Distributions","Contributions","8/26/2008","Amount","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","8/26/2008","","$","contribution","Amount","$69,791.67","","","","","","69,791.67","actual","","",""
"PAIR_639CADF8AF004543B6161F41","REJECT","The `% of Commitment` column states each amount as a share of the investor's own commitment, which is not an ownership share of the fund; B typed all nine cells ownership_percentage, and no fund_economics category describes them.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_A07C1BFF5851B6004D00F1A3","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","11","TABLE","Investor Contributions and Distributions","Contribution Summary","Capital Called","UNLABELED_COLUMN_1","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","March 31, 2018","","$","paid_in_capital","Capital Called","$(150,000,000.00)","","","","","","Capital Called","actual","IMAGE_ONLY: value read from page-011.png; the OCR text renders this figure with different digit separators, so the cited line cannot reproduce it character for character.","",""
"PAIR_B15777DB4B1AF2FB8FE73529","REJECT","The `% of Commitment` column states each amount as a share of the investor's own commitment, which is not an ownership share of the fund; B typed all nine cells ownership_percentage, and no fund_economics category describes them.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_ED3BEFA4E938C31BF1A83653","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","11","TABLE","Investor Contributions and Distributions","Contribution Summary","Capital Recycled","UNLABELED_COLUMN_1","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","March 31, 2018","","$","recallable_distribution","Capital Recycled","(16,500,000.00)","","","","","","(16,500,000.00)","actual","","",""
"PAIR_16B42549378FFB7BA3654A44","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","11","TABLE","Investor Contributions and Distributions","Committed Capital","Committed Capital","UNLABELED_COLUMN_1","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","March 31, 2018","","$","commitment","Committed Capital","$150,000,000.00","","","","","","$150,000,000.00","actual","","",""
"PAIR_AD52A0036FCCBF71EBB2C4FC","REJECT","The `% of Commitment` column states each amount as a share of the investor's own commitment, which is not an ownership share of the fund; B typed all nine cells ownership_percentage, and no fund_economics category describes them.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_00F672647B1021FE92392DD8","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table; metric_category `contribution` follows the printed row label.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","11","TABLE","Investor Contributions and Distributions","Contribution Summary","Contributions","UNLABELED_COLUMN_1","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","March 31, 2018","","$","contribution","Contributions","$(166,500,000.00)","","","","","","$(166,500,000.00)","actual","","",""
"PAIR_050CCA6083680E0041BD8A62","REJECT","The `% of Commitment` column states each amount as a share of the investor's own commitment, which is not an ownership share of the fund; B typed all nine cells ownership_percentage, and no fund_economics category describes them.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_1EB374E66571E3F27D836876","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","11","TABLE","Investor Contributions and Distributions","Distribution Summary","Distributions","UNLABELED_COLUMN_1","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","March 31, 2018","","$","distribution","Distributions","$69,784,541.49","","","","","","69,784,541.49","actual","","",""
"PAIR_2964D2F8D5FEA2C57954F66B","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table; one-sided row confirmed printed on page 11 from the page image.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","11","TABLE","Investor Contributions and Distributions","Distribution Summary","Distributions","UNLABELED_COLUMN_1","2","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","March 31, 2018","","$","distribution","Distributions","$69,784,541.49","","","","","","69,784,541.49","actual","","",""
"PAIR_E0C9824E9FFDDB14BFDBC501","REJECT","The `% of Commitment` column states each amount as a share of the investor's own commitment, which is not an ownership share of the fund; B typed all nine cells ownership_percentage, and no fund_economics category describes them.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_19C3DCDF0F5E4810E810FD56","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table; one-sided row confirmed printed on page 11 from the page image.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","11","TABLE","Investor Contributions and Distributions","Distribution Summary","Distributions as % of Contributions","UNLABELED_COLUMN_1","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","March 31, 2018","","","dpi","Distributions as % of Contributions","41.9%","%","","","","","41.9%","actual","","",""
"PAIR_30FF62D3F0B0B8B05F4CC5D3","REJECT","Printed on page 11, but contributions net of distributions is neither a contribution nor a distribution; B typed it `distribution`.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_CD648836B2D0C2E5EE71C062","REJECT","Printed on page 11, but contributions net of distributions is neither a contribution nor a distribution; B typed it `distribution`.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_9C7A557887C3430568FD0E0C","REJECT","The `% of Commitment` column states each amount as a share of the investor's own commitment, which is not an ownership share of the fund; B typed all nine cells ownership_percentage, and no fund_economics category describes them.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_99B63E1C74B605B06F413471","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","11","TABLE","Investor Contributions and Distributions","Distribution Summary","Non-recyclable","UNLABELED_COLUMN_1","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","March 31, 2018","","$","distribution","Non-recyclable","35,287,994.19","","","","","","35,287,994.19","actual","","",""
"PAIR_DD3D487A159E8FF23E1E545C","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table; one-sided row confirmed printed on page 11 from the page image.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","11","TABLE","Investor Contributions and Distributions","Distribution Summary","Preferred Return","UNLABELED_COLUMN_1","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","March 31, 2018","","$","distribution","Preferred Return","$44,872,091.21","","","","","","44,872,091.21","actual","","",""
"PAIR_CE4EDACA9EEB192808F832E2","REJECT","The `% of Commitment` column states each amount as a share of the investor's own commitment, which is not an ownership share of the fund; B typed all nine cells ownership_percentage, and no fund_economics category describes them.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_28A84398950724AD75A94F3E","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","11","TABLE","Investor Contributions and Distributions","Distribution Summary","Recyclable","UNLABELED_COLUMN_1","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","March 31, 2018","","$","recallable_distribution","Recyclable","$34,496,547.30","","","","","","34,496,547.30","actual","","",""
"PAIR_ABBA734968A57275C254E9F6","REJECT","The `% of Commitment` column states each amount as a share of the investor's own commitment, which is not an ownership share of the fund; B typed all nine cells ownership_percentage, and no fund_economics category describes them.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_AF2CF858B260304A71B465B2","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","11","TABLE","Investor Contributions and Distributions","Contribution Summary","Remaining Funding Obligation","UNLABELED_COLUMN_1","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","March 31, 2018","","$","unfunded_commitment","Remaining Funding Obligation","$17,996,547.30","","","","","","$ 17,996,547.30","actual","","",""
"PAIR_662682585751A6A6BBAA7B98","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","11","TABLE","Investor Contributions and Distributions","Distribution Summary","Return of Capital","UNLABELED_COLUMN_1","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","March 31, 2018","","$","distribution","Return of Capital","24,912,450.28","","","","","","24,912,450.28","actual","","",""
"PAIR_40C7AD66564EC32E9B1959E8","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Distributions","1/02/2014","Preferred Return","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","1/02/2014","","$","preferred_return","Preferred Return","$90,305.49","","","","","","90,305.49","actual","","",""
"PAIR_A03D9143859B30A1DCBB822E","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Distributions","1/02/2014","Return of Capital","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","1/02/2014","","$","return_of_capital","Return of Capital","$3,444.51","","","","","","3,444.51","actual","","",""
"PAIR_8028218B71E47E201F7FA3DD","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Distributions","1/02/2014","Total","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","1/02/2014","","$","distribution","Total","$93,750.00","","","","","","93,750.00","actual","","",""
"PAIR_4F29251CA45D94E8C40AE749","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Distributions","1/03/2012","Preferred Return","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","1/03/2012","","$","preferred_return","Preferred Return","$93,750.00","","","","","","93,750.00","actual","","",""
"PAIR_57C787D5FD8068F0EFE8C2D1","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Distributions","1/03/2012","Total","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","1/03/2012","","$","distribution","Total","$93,750.00","","","","","","93,750.00","actual","","",""
"PAIR_2CA9190D966781535C841681","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Distributions","1/03/2013","Preferred Return","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","1/03/2013","","$","preferred_return","Preferred Return","$93,750.00","","","","","","93,750.00","actual","","",""
"PAIR_EE9810336EE62ACA9EE28FBC","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Distributions","1/03/2013","Total","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","1/03/2013","","$","distribution","Total","$93,750.00","","","","","","93,750.00","actual","","",""
"PAIR_E6852F06EAA1F2F3AFAC5AFF","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table; metric_category `contribution` follows the printed row label.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Contributions","1/05/2017","Amount","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","1/05/2017","","$","contribution","Amount","$9,000,000.00","","","","","","9,000,000.00","actual","","",""
"PAIR_E3C03FF60578B12D98DCF488","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Distributions","1/12/2015","Preferred Return","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","1/12/2015","","$","preferred_return","Preferred Return","$87,562.02","","","","","","87,562.02","actual","","",""
"PAIR_D9E015A3AA393150BE517FAF","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Distributions","1/12/2015","Total","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","1/12/2015","","$","distribution","Total","$87,562.02","","","","","","87,562.02","actual","","",""
"PAIR_EF459465CC94B3F2C746A58A","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Distributions","1/13/2015","Preferred Return","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","1/13/2015","","$","preferred_return","Preferred Return","$1,304.28","","","","","","1,304.28","actual","","",""
"PAIR_D2803CABEF52ED692BE8C0D3","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Distributions","1/13/2015","Total","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","1/13/2015","","$","distribution","Total","$1,304.28","","","","","","1,304.28","actual","","",""
"PAIR_0E93F133EDDD153467487DEA","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table; metric_category `contribution` follows the printed row label.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Contributions","1/30/2012","Amount","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","1/30/2012","","$","contribution","Amount","$7,500,000.00","","","","","","7,500,000.00","actual","","",""
"PAIR_29C34D79A610008DF9BF4BB6","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table; metric_category `contribution` follows the printed row label.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Contributions","1/30/2015","Amount","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","1/30/2015","","$","contribution","Amount","$7,500,000.00","","","","","","7,500,000.00","actual","","",""
"PAIR_827BAD5F1E9CC434D4363F7F","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Distributions","10/01/2012","Preferred Return","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","10/01/2012","","$","preferred_return","Preferred Return","$93,750.00","","","","","","93,750.00","actual","","",""
"PAIR_0CECCE4194212C89722245EC","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Distributions","10/01/2012","Total","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","10/01/2012","","$","distribution","Total","$93,750.00","","","","","","93,750.00","actual","","",""
"PAIR_91414A8B4AD82AE8767142CD","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Distributions","10/01/2014","Preferred Return","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","10/01/2014","","$","preferred_return","Preferred Return","$62,213.93","","","","","","10/01/2014","actual","IMAGE_ONLY: value read from page-012.png; the OCR text renders this figure with different digit separators, so the cited line cannot reproduce it character for character.","",""
"PAIR_A3F9553B7FA5D286F4BCAF4F","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Distributions","10/01/2014","Return of Capital","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","10/01/2014","","$","return_of_capital","Return of Capital","$24,603.36","","","","","","24,603.36","actual","","",""
"PAIR_8B16252F203FC22A9777515A","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Distributions","10/01/2014","Total","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","10/01/2014","","$","distribution","Total","$86,817.29","","","","","","86,817.29","actual","","",""
