"pair_id","decision","reason","contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","definition_keys","method","fee_basis","value_scope","sector"
"PAIR_42ED7C40BF725B8275929387","MERGE","Printed cell 'Debt Related' / '10 Year (%)' = 8.0. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded. subject_type 'other_printed_scope' because the row names a strategy under the printed title 'Performance by Strategy', not an asset class.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","Debt Related","10 Year (%)","1","other_printed_scope","Debt Related","Private Equity","","","","","","","","","","10 Year","","return","Performance by Strategy","8.0","%","","","","","Debt Related 10.8 7.7 12.7 8.0 10.0","actual","","","","1 | 2","unstated","unstated","",""
"PAIR_E1A2BE4B57DDB5968A90A010","MERGE","Printed cell 'Debt Related' / '3 Year (%)' = 7.7. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded. subject_type 'other_printed_scope' because the row names a strategy under the printed title 'Performance by Strategy', not an asset class.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","Debt Related","3 Year (%)","1","other_printed_scope","Debt Related","Private Equity","","","","","","","","","","3 Year","","return","Performance by Strategy","7.7","%","","","","","Debt Related 10.8 7.7 12.7 8.0 10.0","actual","","","","1 | 2","unstated","unstated","",""
"PAIR_53BBBA547470FE2732FC1C4E","MERGE","Printed cell 'Debt Related' / '5 Year (%)' = 12.7. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded. subject_type 'other_printed_scope' because the row names a strategy under the printed title 'Performance by Strategy', not an asset class.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","Debt Related","5 Year (%)","1","other_printed_scope","Debt Related","Private Equity","","","","","","","","","","5 Year","","return","Performance by Strategy","12.7","%","","","","","Debt Related 10.8 7.7 12.7 8.0 10.0","actual","","","","1 | 2","unstated","unstated","",""
"PAIR_79BF39B26B3E1F79FC008032","MERGE","Printed cell 'Debt Related' / 'Since Inception (%)' = 10.0. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded. subject_type 'other_printed_scope' because the row names a strategy under the printed title 'Performance by Strategy', not an asset class.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","Debt Related","Since Inception (%)","1","other_printed_scope","Debt Related","Private Equity","","","","","","","","","","Since Inception","","return","Performance by Strategy","10.0","%","","","","","Debt Related 10.8 7.7 12.7 8.0 10.0","actual","","","","1 | 2","unstated","unstated","",""
"PAIR_E13AD2830B0EF18E93F2F9A6","MERGE","Printed cell 'Special Mandates' / '1 Year (%)' = 3.9. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded. subject_type 'other_printed_scope' because the row names a strategy under the printed title 'Performance by Strategy', not an asset class.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","Special Mandates","1 Year (%)","1","other_printed_scope","Special Mandates","Private Equity","","","","","","","","","","1 Year","","return","Performance by Strategy","3.9","%","","","","","Special Mandates 3.9 0.5 15.6 9.1 6.3","actual","","","","1 | 2","unstated","unstated","",""
"PAIR_7C9BED3DE32952DF11AA9772","MERGE","Printed cell 'Special Mandates' / '10 Year (%)' = 9.1. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded. subject_type 'other_printed_scope' because the row names a strategy under the printed title 'Performance by Strategy', not an asset class.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","Special Mandates","10 Year (%)","1","other_printed_scope","Special Mandates","Private Equity","","","","","","","","","","10 Year","","return","Performance by Strategy","9.1","%","","","","","Special Mandates 3.9 0.5 15.6 9.1 6.3","actual","","","","1 | 2","unstated","unstated","",""
"PAIR_6753555F61F4D2CC74F401D6","MERGE","Printed cell 'Special Mandates' / '3 Year (%)' = 0.5. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded. subject_type 'other_printed_scope' because the row names a strategy under the printed title 'Performance by Strategy', not an asset class.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","Special Mandates","3 Year (%)","1","other_printed_scope","Special Mandates","Private Equity","","","","","","","","","","3 Year","","return","Performance by Strategy","0.5","%","","","","","Special Mandates 3.9 0.5 15.6 9.1 6.3","actual","","","","1 | 2","unstated","unstated","",""
"PAIR_98D518638520EE4FAAF3D062","MERGE","Printed cell 'Special Mandates' / '5 Year (%)' = 15.6. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded. subject_type 'other_printed_scope' because the row names a strategy under the printed title 'Performance by Strategy', not an asset class.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","Special Mandates","5 Year (%)","1","other_printed_scope","Special Mandates","Private Equity","","","","","","","","","","5 Year","","return","Performance by Strategy","15.6","%","","","","","Special Mandates 3.9 0.5 15.6 9.1 6.3","actual","","","","1 | 2","unstated","unstated","",""
"PAIR_986B22A3E6F85BC16EDB59F0","MERGE","Printed cell 'Special Mandates' / 'Since Inception (%)' = 6.3. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded. subject_type 'other_printed_scope' because the row names a strategy under the printed title 'Performance by Strategy', not an asset class.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","Special Mandates","Since Inception (%)","1","other_printed_scope","Special Mandates","Private Equity","","","","","","","","","","Since Inception","","return","Performance by Strategy","6.3","%","","","","","Special Mandates 3.9 0.5 15.6 9.1 6.3","actual","","","","1 | 2","unstated","unstated","",""
"PAIR_7607664D8205B0ED54D0A583","MERGE","Printed cell 'SSGX – Custom Buyouts' / '1 Year (%)' = 7.1. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","SSGX – Custom Buyouts","1 Year (%)","1","benchmark","SSGX – Custom Buyouts","Private Equity","","","","","","","","","","1 Year","","return","Performance by Strategy","7.1","%","","","","","SSGX – Custom Buyouts 7.1 5.5 16.0 12.4 12.1","actual","","","","1 | 2","unstated","unstated","",""
"PAIR_657053F8D479D2608B2E443B","MERGE","Printed cell 'SSGX – Custom Buyouts' / '10 Year (%)' = 12.4. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","SSGX – Custom Buyouts","10 Year (%)","1","benchmark","SSGX – Custom Buyouts","Private Equity","","","","","","","","","","10 Year","","return","Performance by Strategy","12.4","%","","","","","SSGX – Custom Buyouts 7.1 5.5 16.0 12.4 12.1","actual","","","","1 | 2","unstated","unstated","",""
"PAIR_51BC44FCAE70798110FBD422","MERGE","Printed cell 'SSGX – Custom Buyouts' / '3 Year (%)' = 5.5. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","SSGX – Custom Buyouts","3 Year (%)","1","benchmark","SSGX – Custom Buyouts","Private Equity","","","","","","","","","","3 Year","","return","Performance by Strategy","5.5","%","","","","","SSGX – Custom Buyouts 7.1 5.5 16.0 12.4 12.1","actual","","","","1 | 2","unstated","unstated","",""
"PAIR_DB1D9D45AF2DB1335E022ADB","MERGE","Printed cell 'SSGX – Custom Buyouts' / '5 Year (%)' = 16.0. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","SSGX – Custom Buyouts","5 Year (%)","1","benchmark","SSGX – Custom Buyouts","Private Equity","","","","","","","","","","5 Year","","return","Performance by Strategy","16.0","%","","","","","SSGX – Custom Buyouts 7.1 5.5 16.0 12.4 12.1","actual","","","","1 | 2","unstated","unstated","",""
"PAIR_5F140952B5C14D496B7A6F1C","MERGE","Printed cell 'SSGX – Custom Buyouts' / 'Since Inception (%)' = 12.1. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","SSGX – Custom Buyouts","Since Inception (%)","1","benchmark","SSGX – Custom Buyouts","Private Equity","","","","","","","","","","Since Inception","","return","Performance by Strategy","12.1","%","","","","","SSGX – Custom Buyouts 7.1 5.5 16.0 12.4 12.1","actual","","","","1 | 2","unstated","unstated","",""
"PAIR_2E6B99BC0F66B5DF96677797","MERGE","Printed cell 'SSGX – Custom Debt Related' / '1 Year (%)' = 8.6. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","SSGX – Custom Debt Related","1 Year (%)","1","benchmark","SSGX – Custom Debt Related","Private Equity","","","","","","","","","","1 Year","","return","Performance by Strategy","8.6","%","","","","","SSGX – Custom Debt Related3 8.6 7.8 12.6 8.6 10.2","actual","","","","1 | 2 | 3","unstated","unstated","",""
"PAIR_432181BF44DD8C88272D08FA","MERGE","Printed cell 'SSGX – Custom Debt Related' / '10 Year (%)' = 8.6. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","SSGX – Custom Debt Related","10 Year (%)","1","benchmark","SSGX – Custom Debt Related","Private Equity","","","","","","","","","","10 Year","","return","Performance by Strategy","8.6","%","","","","","SSGX – Custom Debt Related3 8.6 7.8 12.6 8.6 10.2","actual","","","","1 | 2 | 3","unstated","unstated","",""
"PAIR_3B8053EF4A3EAF781933917A","MERGE","Printed cell 'SSGX – Custom Debt Related' / '3 Year (%)' = 7.8. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","SSGX – Custom Debt Related","3 Year (%)","1","benchmark","SSGX – Custom Debt Related","Private Equity","","","","","","","","","","3 Year","","return","Performance by Strategy","7.8","%","","","","","SSGX – Custom Debt Related3 8.6 7.8 12.6 8.6 10.2","actual","","","","1 | 2 | 3","unstated","unstated","",""
"PAIR_7E1898B43E09D7905EE2BBD2","MERGE","Printed cell 'SSGX – Custom Debt Related' / '5 Year (%)' = 12.6. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","SSGX – Custom Debt Related","5 Year (%)","1","benchmark","SSGX – Custom Debt Related","Private Equity","","","","","","","","","","5 Year","","return","Performance by Strategy","12.6","%","","","","","SSGX – Custom Debt Related3 8.6 7.8 12.6 8.6 10.2","actual","","","","1 | 2 | 3","unstated","unstated","",""
"PAIR_C904C3E5C09F66A3CEEBA474","MERGE","Printed cell 'SSGX – Custom Debt Related' / 'Since Inception (%)' = 10.2. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","SSGX – Custom Debt Related","Since Inception (%)","1","benchmark","SSGX – Custom Debt Related","Private Equity","","","","","","","","","","Since Inception","","return","Performance by Strategy","10.2","%","","","","","SSGX – Custom Debt Related3 8.6 7.8 12.6 8.6 10.2","actual","","","","1 | 2 | 3","unstated","unstated","",""
"PAIR_9D1C7730EE083CD742DF2C0E","MERGE","Printed cell 'SSGX – Custom Venture Capital' / '1 Year (%)' = 5.6. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","SSGX – Custom Venture Capital","1 Year (%)","1","benchmark","SSGX – Custom Venture Capital","Private Equity","","","","","","","","","","1 Year","","return","Performance by Strategy","5.6","%","","","","","SSGX – Custom Venture Capital3 5.6 -4.8 15.6 13.2 34.5","actual","","","","1 | 2 | 3","unstated","unstated","",""
"PAIR_E182EB7AC6F84AA204E92B28","MERGE","Printed cell 'SSGX – Custom Venture Capital' / '10 Year (%)' = 13.2. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","SSGX – Custom Venture Capital","10 Year (%)","1","benchmark","SSGX – Custom Venture Capital","Private Equity","","","","","","","","","","10 Year","","return","Performance by Strategy","13.2","%","","","","","SSGX – Custom Venture Capital3 5.6 -4.8 15.6 13.2 34.5","actual","","","","1 | 2 | 3","unstated","unstated","",""
"PAIR_10521B25324A3A5957933660","MERGE","Printed cell 'SSGX – Custom Venture Capital' / '3 Year (%)' = -4.8. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","SSGX – Custom Venture Capital","3 Year (%)","1","benchmark","SSGX – Custom Venture Capital","Private Equity","","","","","","","","","","3 Year","","return","Performance by Strategy","-4.8","%","","","","","SSGX – Custom Venture Capital3 5.6 -4.8 15.6 13.2 34.5","actual","","","","1 | 2 | 3","unstated","unstated","",""
"PAIR_9E64239883AC89CF1749F007","MERGE","Printed cell 'SSGX – Custom Venture Capital' / '5 Year (%)' = 15.6. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","SSGX – Custom Venture Capital","5 Year (%)","1","benchmark","SSGX – Custom Venture Capital","Private Equity","","","","","","","","","","5 Year","","return","Performance by Strategy","15.6","%","","","","","SSGX – Custom Venture Capital3 5.6 -4.8 15.6 13.2 34.5","actual","","","","1 | 2 | 3","unstated","unstated","",""
"PAIR_E7B91D78A6B75F36BC6FD74A","MERGE","Printed cell 'SSGX – Custom Venture Capital' / 'Since Inception (%)' = 34.5. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","SSGX – Custom Venture Capital","Since Inception (%)","1","benchmark","SSGX – Custom Venture Capital","Private Equity","","","","","","","","","","Since Inception","","return","Performance by Strategy","34.5","%","","","","","SSGX – Custom Venture Capital3 5.6 -4.8 15.6 13.2 34.5","actual","","","","1 | 2 | 3","unstated","unstated","",""
"PAIR_5598B2B0C35DDA7C82651208","MERGE","Printed cell 'SSGX –Special Mandates' / '1 Year (%)' = 5.1. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","SSGX –Special Mandates","1 Year (%)","1","benchmark","SSGX –Special Mandates","Private Equity","","","","","","","","","","1 Year","","return","Performance by Strategy","5.1","%","","","","","SSGX –Special Mandates 5.1 3.4 14.1 10.9 10.8","actual","","","","1 | 2","unstated","unstated","",""
"PAIR_9F824AF94B99BBFE940C9E58","MERGE","Printed cell 'SSGX –Special Mandates' / '10 Year (%)' = 10.9. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","SSGX –Special Mandates","10 Year (%)","1","benchmark","SSGX –Special Mandates","Private Equity","","","","","","","","","","10 Year","","return","Performance by Strategy","10.9","%","","","","","SSGX –Special Mandates 5.1 3.4 14.1 10.9 10.8","actual","","","","1 | 2","unstated","unstated","",""
"PAIR_63D6302026F3E1BD123162DA","MERGE","Printed cell 'SSGX –Special Mandates' / '3 Year (%)' = 3.4. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","SSGX –Special Mandates","3 Year (%)","1","benchmark","SSGX –Special Mandates","Private Equity","","","","","","","","","","3 Year","","return","Performance by Strategy","3.4","%","","","","","SSGX –Special Mandates 5.1 3.4 14.1 10.9 10.8","actual","","","","1 | 2","unstated","unstated","",""
"PAIR_3A6CE06DB5B77232396F134E","MERGE","Printed cell 'SSGX –Special Mandates' / '5 Year (%)' = 14.1. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","SSGX –Special Mandates","5 Year (%)","1","benchmark","SSGX –Special Mandates","Private Equity","","","","","","","","","","5 Year","","return","Performance by Strategy","14.1","%","","","","","SSGX –Special Mandates 5.1 3.4 14.1 10.9 10.8","actual","","","","1 | 2","unstated","unstated","",""
"PAIR_E1AA3A5B3C481DB7621A6499","MERGE","Printed cell 'SSGX –Special Mandates' / 'Since Inception (%)' = 10.8. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","SSGX –Special Mandates","Since Inception (%)","1","benchmark","SSGX –Special Mandates","Private Equity","","","","","","","","","","Since Inception","","return","Performance by Strategy","10.8","%","","","","","SSGX –Special Mandates 5.1 3.4 14.1 10.9 10.8","actual","","","","1 | 2","unstated","unstated","",""
"PAIR_ACF626C5BB41F2EC532D1171","MERGE","Printed cell 'Venture' / '1 Year (%)' = 5.5. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded. subject_type 'other_printed_scope' because the row names a strategy under the printed title 'Performance by Strategy', not an asset class.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","Venture","1 Year (%)","1","other_printed_scope","Venture","Private Equity","","","","","","","","","","1 Year","","return","Performance by Strategy","5.5","%","","","","","Venture 5.5 -3.3 11.4 12.1 23.9","actual","","","","1 | 2","unstated","unstated","",""
"PAIR_5C67EA3E07DBF9D9F2C64C39","MERGE","Printed cell 'Venture' / '10 Year (%)' = 12.1. Title stripped to 'Performance by Strategy'; asset_class 'Private Equity' kept from the printed banner; as_of_date blanked because page 6 prints no as-of date and A carried the cover date 'September 3, 2025'; definition_keys keep the printed table markers A recorded. subject_type 'other_printed_scope' because the row names a strategy under the printed title 'Performance by Strategy', not an asset class.","2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","6","TABLE","Performance by Strategy","Performance by Strategy","Venture","10 Year (%)","1","other_printed_scope","Venture","Private Equity","","","","","","","","","","10 Year","","return","Performance by Strategy","12.1","%","","","","","Venture 5.5 -3.3 11.4 12.1 23.9","actual","","","","1 | 2","unstated","unstated","",""
