"pair_id","decision","reason","contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","definition_keys","method","fee_basis","value_scope","sector"
"PAIR_13551A163C5194820EEE3FA5","MERGE","neither is complete. The Policy Portfolio bar is a policy line, so subject_type is benchmark and subject_name is Policy Portfolio with the bucket in asset_class (A), not the bucket promoted to subject (B); B carries the printed section heading and figure title. Category corrected on both lanes: the page says the Board establishes this policy portfolio allocation, so it is the target allocation, not an actual one.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","FIGURE","Asset Allocation","Long Term Pool Historical Asset Allocation","Equity","Policy Portfolio","1","benchmark","Policy Portfolio","Equity","","","","","","","","","June 30, 2025","","","target_allocation","Historical Asset Allocation","75%","%","","","","","75%","actual","IMAGE_ONLY: PNG page-002 resolves the policy portfolio bar label; the TXT text layer duplicates the chart glyphs.","","","","","","",""
"PAIR_C556B34A86E9D7A529C405F2","MERGE","B is source-correct on all three differing fields. The page prints the section heading Long Term Pool Performance above this table and A left source_section blank; source_table takes the printed table title, the TABLE 1 prefix being the figure number; and metric_name Investment Returns is the measure the printed title names, a period column header never being a metric name. Value agreed by both lanes and confirmed against the grid column x-coordinate. Backfill 2026-09-01: the qualifier columns the other lane filled are carried, the lanes agreeing on every filled cell.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Fixed Income","10YR","1","asset_class","Fixed Income","","","","","","","","","","June 30, 2025","10YR","","return","Investment Returns","1.7","%","","","Annualized","","Fixed Income 4.5 4.5 0.7 (0.9) 1.7 2.9","actual","","","","ANNUALIZED","annualized","unstated","",""
"PAIR_378879FDBDFD3D068B1D95C7","ACCEPT_B","B is source-correct on all three differing fields. The page prints the section heading Long Term Pool Performance above this table and A left source_section blank; source_table takes the printed table title, the TABLE 1 prefix being the figure number; and metric_name Investment Returns is the measure the printed title names, a period column header never being a metric name. Value agreed by both lanes and confirmed against the grid column x-coordinate.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_AD5CEFF62D66A40A66285CC5","MERGE","B is source-correct on all three differing fields. The page prints the section heading Long Term Pool Performance above this table and A left source_section blank; source_table takes the printed table title, the TABLE 1 prefix being the figure number; and metric_name Investment Returns is the measure the printed title names, a period column header never being a metric name. Value agreed by both lanes and confirmed against the grid column x-coordinate. Backfill 2026-09-01: the qualifier columns the other lane filled are carried, the lanes agreeing on every filled cell.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Fixed Income","20YR","1","asset_class","Fixed Income","","","","","","","","","","June 30, 2025","20YR","","return","Investment Returns","2.9","%","","","Annualized","","Fixed Income 4.5 4.5 0.7 (0.9) 1.7 2.9","actual","","","","ANNUALIZED","annualized","unstated","",""
"PAIR_530DA1ACEC3C7C9AA1FEF617","MERGE","B is source-correct on all three differing fields. The page prints the section heading Long Term Pool Performance above this table and A left source_section blank; source_table takes the printed table title, the TABLE 1 prefix being the figure number; and metric_name Investment Returns is the measure the printed title names, a period column header never being a metric name. Value agreed by both lanes and confirmed against the grid column x-coordinate. Backfill 2026-09-01: the qualifier columns the other lane filled are carried, the lanes agreeing on every filled cell.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Fixed Income","3YR","1","asset_class","Fixed Income","","","","","","","","","","June 30, 2025","3YR","","return","Investment Returns","0.7","%","","","Annualized","","Fixed Income 4.5 4.5 0.7 (0.9) 1.7 2.9","actual","","","","ANNUALIZED","annualized","unstated","",""
"PAIR_33C8DB65C58EA89EF5B934DD","MERGE","B is source-correct on all three differing fields. The page prints the section heading Long Term Pool Performance above this table and A left source_section blank; source_table takes the printed table title, the TABLE 1 prefix being the figure number; and metric_name Investment Returns is the measure the printed title names, a period column header never being a metric name. Value agreed by both lanes and confirmed against the grid column x-coordinate. Backfill 2026-09-01: the qualifier columns the other lane filled are carried, the lanes agreeing on every filled cell.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Fixed Income","5YR","1","asset_class","Fixed Income","","","","","","","","","","June 30, 2025","5YR","","return","Investment Returns","(0.9)","%","","","Annualized","","Fixed Income 4.5 4.5 0.7 (0.9) 1.7 2.9","actual","","","","ANNUALIZED","annualized","unstated","",""
"PAIR_9247952099718A0AE7F9A94F","MERGE","neither is complete. The Policy Portfolio bar is a policy line, so subject_type is benchmark and subject_name is Policy Portfolio with the bucket in asset_class (A), not the bucket promoted to subject (B); B carries the printed section heading and figure title. Category corrected on both lanes: the page says the Board establishes this policy portfolio allocation, so it is the target allocation, not an actual one.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","FIGURE","Asset Allocation","Long Term Pool Historical Asset Allocation","Fixed Income","Policy Portfolio","1","benchmark","Policy Portfolio","Fixed Income","","","","","","","","","June 30, 2025","","","target_allocation","Historical Asset Allocation","25%","%","","","","","25%","actual","IMAGE_ONLY: PNG page-002 resolves the policy portfolio bar label; the TXT text layer duplicates the chart glyphs.","","","","","","",""
"PAIR_7F689F9D2EA12B3F82989CFC","ACCEPT_B","printed and eligible. The 2025 stack prints seven labels that sum to 100 (28+9+28+16+9+4+6) and A omitted Fixed Income & Cash. B carries the printed section heading Asset Allocation, the printed figure title, and the IMAGE_ONLY convention for a chart label whose TXT glyphs are duplicated.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_6AD00528E871C38CAE9CA349","ACCEPT_B","printed and eligible: the narrative states this figure in its own sentence, a printed cell distinct from the table or chart that also carries it. A extracted no narrative on this page.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_46D3C1F493B2894DDD763DB3","ACCEPT_B","printed and eligible: the narrative states this figure in its own sentence, a printed cell distinct from the table or chart that also carries it. A extracted no narrative on this page.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_645C490900EDEA134B8DA25D","ACCEPT_B","printed and eligible: the narrative states this figure in its own sentence, a printed cell distinct from the table or chart that also carries it. A extracted no narrative on this page.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_4BE5CB3ACEF7F21F60A3FAD5","ACCEPT_B","printed and eligible: the narrative states this figure in its own sentence, a printed cell distinct from the table or chart that also carries it. A extracted no narrative on this page.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_26B25DE5513B83E83200FD61","REJECT","no allowed category expresses it. The sentence states a dollar amount of value contributed over the fiscal year, an investment gain; performance_observation offers only fair_value and aum for a money amount and this is neither, a change in value being not a value. Excluded as out of scope for this document type instead of mistyped.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_87EA058C7894E65E8FB7B6FC","ACCEPT_B","printed and eligible. Graph 3 prints nine bar labels, three series across three period groups, and A extracted only the TUCS median series. B carries the printed section heading Long Term Pool Performance, the printed figure title, and the sanctioned IMAGE_ONLY convention for a chart label whose TXT glyphs are duplicated. Values cross-check against Table 1: the Long Term Pool bars equal its 5YR, 10YR and 20YR cells and the Policy Portfolio bars equal the Policy Benchmark row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_3F3F36FC55FE206DA6749129","MERGE","B is source-correct on all three differing fields. The page prints the section heading Long Term Pool Performance above this table and A left source_section blank; source_table takes the printed table title, the TABLE 1 prefix being the figure number; and metric_name Investment Returns is the measure the printed title names, a period column header never being a metric name. Value agreed by both lanes and confirmed against the grid column x-coordinate. Backfill 2026-09-01: lane B cites both the footnote and the Annualized banner the cell sits under; lane A cited the footnote alone and carried the banner in basis_raw. The fuller citation stands and every other qualifier agrees.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Long Term Pool","10YR","1","portfolio","Long Term Pool","","","","","","","","","","June 30, 2025","10YR","","return","Investment Returns","9.2","%","","","Annualized","","Long Term Pool(2) 100.0 12.4 7.2 11.8 9.2 9.6","actual","","","","2|ANNUALIZED","annualized","partial","",""
"PAIR_25F94A8840A4D45659DC2B92","ACCEPT_B","B is source-correct on all three differing fields. The page prints the section heading Long Term Pool Performance above this table and A left source_section blank; source_table takes the printed table title, the TABLE 1 prefix being the figure number; and metric_name Investment Returns is the measure the printed title names, a period column header never being a metric name. Value agreed by both lanes and confirmed against the grid column x-coordinate.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_71EC420180B2E8E2A16EA906","ACCEPT_B","printed and eligible. Graph 3 prints nine bar labels, three series across three period groups, and A extracted only the TUCS median series. B carries the printed section heading Long Term Pool Performance, the printed figure title, and the sanctioned IMAGE_ONLY convention for a chart label whose TXT glyphs are duplicated. Values cross-check against Table 1: the Long Term Pool bars equal its 5YR, 10YR and 20YR cells and the Policy Portfolio bars equal the Policy Benchmark row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_8ED68473EFB380A6F9FC0098","MERGE","B is source-correct on all three differing fields. The page prints the section heading Long Term Pool Performance above this table and A left source_section blank; source_table takes the printed table title, the TABLE 1 prefix being the figure number; and metric_name Investment Returns is the measure the printed title names, a period column header never being a metric name. Value agreed by both lanes and confirmed against the grid column x-coordinate. Backfill 2026-09-01: lane B cites both the footnote and the Annualized banner the cell sits under; lane A cited the footnote alone and carried the banner in basis_raw. The fuller citation stands and every other qualifier agrees.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Long Term Pool","20YR","1","portfolio","Long Term Pool","","","","","","","","","","June 30, 2025","20YR","","return","Investment Returns","9.6","%","","","Annualized","","Long Term Pool(2) 100.0 12.4 7.2 11.8 9.2 9.6","actual","","","","2|ANNUALIZED","annualized","partial","",""
"PAIR_90354A46554BEE277D26F117","MERGE","B is source-correct on all three differing fields. The page prints the section heading Long Term Pool Performance above this table and A left source_section blank; source_table takes the printed table title, the TABLE 1 prefix being the figure number; and metric_name Investment Returns is the measure the printed title names, a period column header never being a metric name. Value agreed by both lanes and confirmed against the grid column x-coordinate. Backfill 2026-09-01: lane B cites both the footnote and the Annualized banner the cell sits under; lane A cited the footnote alone and carried the banner in basis_raw. The fuller citation stands and every other qualifier agrees.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Long Term Pool","3YR","1","portfolio","Long Term Pool","","","","","","","","","","June 30, 2025","3YR","","return","Investment Returns","7.2","%","","","Annualized","","Long Term Pool(2) 100.0 12.4 7.2 11.8 9.2 9.6","actual","","","","2|ANNUALIZED","annualized","partial","",""
"PAIR_CA130346A84E8C53A867C07E","ACCEPT_B","printed and eligible. Graph 3 prints nine bar labels, three series across three period groups, and A extracted only the TUCS median series. B carries the printed section heading Long Term Pool Performance, the printed figure title, and the sanctioned IMAGE_ONLY convention for a chart label whose TXT glyphs are duplicated. Values cross-check against Table 1: the Long Term Pool bars equal its 5YR, 10YR and 20YR cells and the Policy Portfolio bars equal the Policy Benchmark row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_3D0B1B7880C14139DD422EBE","MERGE","B is source-correct on all three differing fields. The page prints the section heading Long Term Pool Performance above this table and A left source_section blank; source_table takes the printed table title, the TABLE 1 prefix being the figure number; and metric_name Investment Returns is the measure the printed title names, a period column header never being a metric name. Value agreed by both lanes and confirmed against the grid column x-coordinate. Backfill 2026-09-01: lane B cites both the footnote and the Annualized banner the cell sits under; lane A cited the footnote alone and carried the banner in basis_raw. The fuller citation stands and every other qualifier agrees.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Long Term Pool","5YR","1","portfolio","Long Term Pool","","","","","","","","","","June 30, 2025","5YR","","return","Investment Returns","11.8","%","","","Annualized","","Long Term Pool(2) 100.0 12.4 7.2 11.8 9.2 9.6","actual","","","","2|ANNUALIZED","annualized","partial","",""
"PAIR_EA25918C8FBBD7871FCC5A24","MERGE","same number, different column. B swapped the 5YR and 10YR readings on this and six other body rows while reading its own Long Term Pool and Policy Benchmark rows in printed order, so B is internally inconsistent. The grid assigns the fourth numeric cell to column_index 6 (x=260) and the fifth to column_index 7 (x=303) on every row of this table, and the page's own narrative fixes column 6 as 5YR by stating 11.8% over five years and 9.2% over ten years for the Long Term Pool row. A holds the printed value; B holds the printed section, table title and metric_name. Backfill 2026-09-01: qualifier columns filled from the lanes' agreed reading.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Long/Short Equity","10YR","1","asset_class","Long/Short Equity","","","","","","","","","","June 30, 2025","10YR","","return","Investment Returns","4.8","%","","","Annualized","","Long/Short Equity 9.1 7.1 6.8 5.4 4.8 6.9","actual","","","","ANNUALIZED","annualized","unstated","",""
"PAIR_4DEE7898F353FCAB33155509","ACCEPT_B","B is source-correct on all three differing fields. The page prints the section heading Long Term Pool Performance above this table and A left source_section blank; source_table takes the printed table title, the TABLE 1 prefix being the figure number; and metric_name Investment Returns is the measure the printed title names, a period column header never being a metric name. Value agreed by both lanes and confirmed against the grid column x-coordinate.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_430E0FC0E108486D9D3C9FAD","ACCEPT_B","printed and eligible. The 2025 stack prints seven labels that sum to 100 (28+9+28+16+9+4+6) and A omitted Fixed Income & Cash. B carries the printed section heading Asset Allocation, the printed figure title, and the IMAGE_ONLY convention for a chart label whose TXT glyphs are duplicated.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_7D87E618CC8F9FC3F0C0E210","MERGE","B is source-correct on all three differing fields. The page prints the section heading Long Term Pool Performance above this table and A left source_section blank; source_table takes the printed table title, the TABLE 1 prefix being the figure number; and metric_name Investment Returns is the measure the printed title names, a period column header never being a metric name. Value agreed by both lanes and confirmed against the grid column x-coordinate. Backfill 2026-09-01: the qualifier columns the other lane filled are carried, the lanes agreeing on every filled cell.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Long/Short Equity","20YR","1","asset_class","Long/Short Equity","","","","","","","","","","June 30, 2025","20YR","","return","Investment Returns","6.9","%","","","Annualized","","Long/Short Equity 9.1 7.1 6.8 5.4 4.8 6.9","actual","","","","ANNUALIZED","annualized","unstated","",""
"PAIR_9CE24BD383E41DDED6747468","MERGE","B is source-correct on all three differing fields. The page prints the section heading Long Term Pool Performance above this table and A left source_section blank; source_table takes the printed table title, the TABLE 1 prefix being the figure number; and metric_name Investment Returns is the measure the printed title names, a period column header never being a metric name. Value agreed by both lanes and confirmed against the grid column x-coordinate. Backfill 2026-09-01: the qualifier columns the other lane filled are carried, the lanes agreeing on every filled cell.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Long/Short Equity","3YR","1","asset_class","Long/Short Equity","","","","","","","","","","June 30, 2025","3YR","","return","Investment Returns","6.8","%","","","Annualized","","Long/Short Equity 9.1 7.1 6.8 5.4 4.8 6.9","actual","","","","ANNUALIZED","annualized","unstated","",""
"PAIR_6A64C3D950E8DAA2C6069C41","MERGE","same number, different column. B swapped the 5YR and 10YR readings on this and six other body rows while reading its own Long Term Pool and Policy Benchmark rows in printed order, so B is internally inconsistent. The grid assigns the fourth numeric cell to column_index 6 (x=260) and the fifth to column_index 7 (x=303) on every row of this table, and the page's own narrative fixes column 6 as 5YR by stating 11.8% over five years and 9.2% over ten years for the Long Term Pool row. A holds the printed value; B holds the printed section, table title and metric_name. Backfill 2026-09-01: qualifier columns filled from the lanes' agreed reading.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Long/Short Equity","5YR","1","asset_class","Long/Short Equity","","","","","","","","","","June 30, 2025","5YR","","return","Investment Returns","5.4","%","","","Annualized","","Long/Short Equity 9.1 7.1 6.8 5.4 4.8 6.9","actual","","","","ANNUALIZED","annualized","unstated","",""
"PAIR_83549BCC56FF8669B01960F0","MERGE","B is source-correct on all three differing fields. The page prints the section heading Long Term Pool Performance above this table and A left source_section blank; source_table takes the printed table title, the TABLE 1 prefix being the figure number; and metric_name Investment Returns is the measure the printed title names, a period column header never being a metric name. Value agreed by both lanes and confirmed against the grid column x-coordinate. Backfill 2026-09-01: lane B cites both the footnote and the Annualized banner the cell sits under; lane A cited the footnote alone and carried the banner in basis_raw. The fuller citation stands and every other qualifier agrees.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Policy Benchmark","10YR","1","benchmark","Policy Benchmark","","","","","","","","","","June 30, 2025","10YR","","return","Investment Returns","8.5","%","","","Annualized","","Policy Benchmark(3) 13.9 13.8 10.6 8.5 7.5","actual","","","","3|ANNUALIZED","annualized","unstated","",""
"PAIR_FA84EC9C1F1A898D04D48541","ACCEPT_B","B is source-correct on all three differing fields. The page prints the section heading Long Term Pool Performance above this table and A left source_section blank; source_table takes the printed table title, the TABLE 1 prefix being the figure number; and metric_name Investment Returns is the measure the printed title names, a period column header never being a metric name. Value agreed by both lanes and confirmed against the grid column x-coordinate.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_18E93B181746DE5D192C9211","MERGE","B is source-correct on all three differing fields. The page prints the section heading Long Term Pool Performance above this table and A left source_section blank; source_table takes the printed table title, the TABLE 1 prefix being the figure number; and metric_name Investment Returns is the measure the printed title names, a period column header never being a metric name. Value agreed by both lanes and confirmed against the grid column x-coordinate. Backfill 2026-09-01: lane B cites both the footnote and the Annualized banner the cell sits under; lane A cited the footnote alone and carried the banner in basis_raw. The fuller citation stands and every other qualifier agrees.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Policy Benchmark","20YR","1","benchmark","Policy Benchmark","","","","","","","","","","June 30, 2025","20YR","","return","Investment Returns","7.5","%","","","Annualized","","Policy Benchmark(3) 13.9 13.8 10.6 8.5 7.5","actual","","","","3|ANNUALIZED","annualized","unstated","",""
"PAIR_D9E94B98582538F455A34202","MERGE","B is source-correct on all three differing fields. The page prints the section heading Long Term Pool Performance above this table and A left source_section blank; source_table takes the printed table title, the TABLE 1 prefix being the figure number; and metric_name Investment Returns is the measure the printed title names, a period column header never being a metric name. Value agreed by both lanes and confirmed against the grid column x-coordinate. Backfill 2026-09-01: lane B cites both the footnote and the Annualized banner the cell sits under; lane A cited the footnote alone and carried the banner in basis_raw. The fuller citation stands and every other qualifier agrees.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Policy Benchmark","3YR","1","benchmark","Policy Benchmark","","","","","","","","","","June 30, 2025","3YR","","return","Investment Returns","13.8","%","","","Annualized","","Policy Benchmark(3) 13.9 13.8 10.6 8.5 7.5","actual","","","","3|ANNUALIZED","annualized","unstated","",""
"PAIR_74859E416382F80C903D0D8C","MERGE","B is source-correct on all three differing fields. The page prints the section heading Long Term Pool Performance above this table and A left source_section blank; source_table takes the printed table title, the TABLE 1 prefix being the figure number; and metric_name Investment Returns is the measure the printed title names, a period column header never being a metric name. Value agreed by both lanes and confirmed against the grid column x-coordinate. Backfill 2026-09-01: lane B cites both the footnote and the Annualized banner the cell sits under; lane A cited the footnote alone and carried the banner in basis_raw. The fuller citation stands and every other qualifier agrees.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Policy Benchmark","5YR","1","benchmark","Policy Benchmark","","","","","","","","","","June 30, 2025","5YR","","return","Investment Returns","10.6","%","","","Annualized","","Policy Benchmark(3) 13.9 13.8 10.6 8.5 7.5","actual","","","","3|ANNUALIZED","annualized","unstated","",""
"PAIR_CB1E99FF999FBADB7BC3261D","ACCEPT_B","printed and eligible. Graph 3 prints nine bar labels, three series across three period groups, and A extracted only the TUCS median series. B carries the printed section heading Long Term Pool Performance, the printed figure title, and the sanctioned IMAGE_ONLY convention for a chart label whose TXT glyphs are duplicated. Values cross-check against Table 1: the Long Term Pool bars equal its 5YR, 10YR and 20YR cells and the Policy Portfolio bars equal the Policy Benchmark row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_CA0B1E62A60ADAF021C44355","ACCEPT_B","printed and eligible. Graph 3 prints nine bar labels, three series across three period groups, and A extracted only the TUCS median series. B carries the printed section heading Long Term Pool Performance, the printed figure title, and the sanctioned IMAGE_ONLY convention for a chart label whose TXT glyphs are duplicated. Values cross-check against Table 1: the Long Term Pool bars equal its 5YR, 10YR and 20YR cells and the Policy Portfolio bars equal the Policy Benchmark row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_124731030B2BACAEC1AAA6B9","ACCEPT_B","printed and eligible. Graph 3 prints nine bar labels, three series across three period groups, and A extracted only the TUCS median series. B carries the printed section heading Long Term Pool Performance, the printed figure title, and the sanctioned IMAGE_ONLY convention for a chart label whose TXT glyphs are duplicated. Values cross-check against Table 1: the Long Term Pool bars equal its 5YR, 10YR and 20YR cells and the Policy Portfolio bars equal the Policy Benchmark row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_B9A473554FAF5801F6167E69","ACCEPT_B","printed and eligible: the narrative states this figure in its own sentence, a printed cell distinct from the table or chart that also carries it. A extracted no narrative on this page.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_6BE64AB70250F8B639567C38","ACCEPT_B","printed and eligible: the narrative states this figure in its own sentence, a printed cell distinct from the table or chart that also carries it. A extracted no narrative on this page.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_4618479D09E469CD024C84F2","MERGE","same number, different column. B swapped the 5YR and 10YR readings on this and six other body rows while reading its own Long Term Pool and Policy Benchmark rows in printed order, so B is internally inconsistent. The grid assigns the fourth numeric cell to column_index 6 (x=260) and the fifth to column_index 7 (x=303) on every row of this table, and the page's own narrative fixes column 6 as 5YR by stating 11.8% over five years and 9.2% over ten years for the Long Term Pool row. A holds the printed value; B holds the printed section, table title and metric_name. Backfill 2026-09-01: qualifier columns filled from the lanes' agreed reading.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Private Equity","10YR","1","asset_class","Private Equity","","","","","","","","","","June 30, 2025","10YR","","return","Investment Returns","15.0","%","","","Annualized","","Private Equity 28.5 14.3 4.1 18.4 15.0 14.9","actual","","","","ANNUALIZED","annualized","unstated","",""
"PAIR_4A7688B2AE7B2054A342846F","ACCEPT_B","B is source-correct on all three differing fields. The page prints the section heading Long Term Pool Performance above this table and A left source_section blank; source_table takes the printed table title, the TABLE 1 prefix being the figure number; and metric_name Investment Returns is the measure the printed title names, a period column header never being a metric name. Value agreed by both lanes and confirmed against the grid column x-coordinate.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_8AE2C961CC16A95120354FA9","ACCEPT_B","printed and eligible. The 2025 stack prints seven labels that sum to 100 (28+9+28+16+9+4+6) and A omitted Fixed Income & Cash. B carries the printed section heading Asset Allocation, the printed figure title, and the IMAGE_ONLY convention for a chart label whose TXT glyphs are duplicated.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
